Astar,True,False,True,False,255231,204377,22162,11.6162,1.42835,8,13
Astar,True,True,False,False,344737,261997,150990,48.2477,1.77116,8,78
Astar,True,True,False,True,345472,262548,150990,48.2477,2.00824,8,78
Astar,True,False,False,True,254188,203764,22162,11.6162,1.41757,8,13
Dijkstra,False,False,False,False,500000,407606,26362.3,NA,9.64649,9,12
Dijkstra,True,False,False,False,469219,407603,26362.3,NA,3.10258,9,12
Astar,True,False,False,False,50419,42894,26362.3,13.2217,0.289487,9,12
Astar,True,False,False,True,50558,43025,26362.3,13.2217,0.251263,9,12
Astar,True,False,True,True,50419,42894,26362.3,13.2217,0.243883,9,12
Astar,True,False,True,False,50689,43105,26362.3,13.2217,0.228752,9,12
Astar,True,True,False,False,19151,16353,113405,25.542,0.078233,9,41
Astar,True,True,False,True,28787,24552,113405,25.542,0.138823,9,41
Astar,True,False,False,True,50558,43025,26362.3,13.2217,0.250189,9,12
Dijkstra,False,False,False,False,500000,407552,27543.2,NA,9.56592,10,14
Dijkstra,True,False,False,False,494850,407552,27543.2,NA,4.93218,10,14
Astar,True,False,False,False,226693,183741,27543.2,10.6327,1.14525,10,14
Astar,True,False,False,True,227886,184695,27543.2,10.6327,1.22158,10,14
Astar,True,False,True,True,226693,183741,27543.2,10.6327,1.21929,10,14
Astar,True,False,True,False,226901,183820,27543.2,10.6327,1.2952,10,14
Astar,True,True,False,False,257359,206037,551467,118.165,1.33708,10,204
Astar,True,True,False,True,255256,204647,507265,109.095,1.38204,10,176
Astar,True,False,False,True,227886,184695,27543.2,10.6327,1.31724,10,14
Dijkstra,False,False,False,False,500000,407984,25159.2,NA,9.7522,11,13
Dijkstra,True,False,False,False,499807,407984,25159.2,NA,8.21739,11,13
Astar,True,False,False,False,476870,293067,29708.4,9.81508,4.08678,11,14
Astar,True,False,False,True,477008,293138,29708.4,9.81508,4.67534,11,14
Astar,True,False,True,True,476870,293067,29708.4,9.81508,4.60118,11,14
Astar,True,False,True,False,476954,292942,29708.4,9.81508,5.27755,11,14
Astar,True,True,False,False,432614,293081,155944,31.8004,3.16358,11,40
Astar,True,True,False,True,431538,293260,155944,31.8004,3.46682,11,40
Astar,True,False,False,True,477008,293138,29708.4,9.81508,4.64286,11,14
Dijkstra,False,False,False,False,500000,407660,16492.4,NA,9.74884,12,12
Dijkstra,True,False,False,False,165127,145424,16492.4,NA,0.614547,12,12
Astar,True,False,False,False,55414,47031,16492.4,8.25357,0.271219,12,12
Astar,True,False,False,True,55932,47484,16492.4,8.25357,0.274009,12,12
Astar,True,False,True,True,55414,47031,16492.4,8.25357,0.260374,12,12
Astar,True,False,True,False,55103,46752,16492.4,8.25357,0.270809,12,12
Astar,True,True,False,False,121221,101496,549880,163.203,0.518571,12,283
Astar,True,True,False,True,127818,106908,356989,108.651,0.609034,12,180
Astar,True,False,False,True,55932,47484,16492.4,8.25357,0.272824,12,12
Dijkstra,False,False,False,False,500000,406850,26442.3,NA,9.93894,13,15
Dijkstra,True,False,False,False,498531,406850,26442.3,NA,6.42598,13,15
Astar,True,False,False,False,302527,236738,26694.5,6.63046,1.6133,13,9
Astar,True,False,False,True,303729,237589,26694.5,6.63046,1.76967,13,9
Astar,True,False,True,True,302527,236738,26694.5,6.63046,1.89201,13,9
Astar,True,False,True,False,301690,236118,26694.5,6.63046,1.95092,13,9
Astar,True,True,False,False,163826,135605,208660,44.1124,0.696929,13,73
Astar,True,True,False,True,163440,135367,314015,66.4412,0.75275,13,112
Astar,True,False,False,True,303729,237589,26694.5,6.63046,1.7567,13,9
Dijkstra,False,False,False,False,500000,407664,26080.3,NA,10.3364,14,11
Dijkstra,True,False,False,False,499654,407664,26080.3,NA,8.51393,14,11
Astar,True,False,False,False,476047,292798,26688.5,15.3078,4.96152,14,16
Astar,True,False,False,True,476128,292902,26688.5,15.3078,5.23623,14,16
Astar,True,False,True,True,476047,292798,26688.5,15.3078,5.11614,14,16
Astar,True,False,True,False,476061,292688,26688.5,15.3078,5.06491,14,16
Astar,True,True,False,False,349186,264586,142316,49.3665,2.20553,14,88
Astar,True,True,False,True,351103,265785,142316,49.3665,2.49875,14,88
Astar,True,False,False,True,476128,292902,26688.5,15.3078,5.3656,14,16
Dijkstra,False,False,False,False,500000,408039,28518.4,NA,11.4775,15,16
Dijkstra,True,False,False,False,499621,408039,28518.4,NA,8.60403,15,16
Astar,True,False,False,False,404353,288715,31348.3,15.3201,2.97829,15,16
Astar,True,False,False,True,404242,288825,31348.3,15.3201,3.2899,15,16
Astar,True,False,True,True,404353,288715,31348.3,15.3201,3.3123,15,16
Astar,True,False,True,False,404716,288756,31348.3,15.3201,3.19026,15,16
Astar,True,True,False,False,208924,170419,302387,65.1336,1.15268,15,93
Astar,True,True,False,True,208282,169982,302387,65.1336,1.24672,15,93
Astar,True,False,False,True,404242,288825,31348.3,15.3201,3.81948,15,16
Dijkstra,False,False,False,False,500000,407445,21954.6,NA,11.5281,16,11
Dijkstra,True,False,False,False,421188,380865,21954.6,NA,2.34243,16,11
Astar,True,False,False,False,175363,144560,21954.6,9.46614,0.97783,16,11
Astar,True,False,False,True,176825,145748,21954.6,9.46614,1.03911,16,11
Astar,True,False,True,True,175363,144560,21954.6,9.46614,0.979409,16,11
Astar,True,False,True,False,174927,144173,21954.6,9.46614,1.02871,16,11
Astar,True,True,False,False,258687,206950,240356,62.662,1.31704,16,105
Astar,True,True,False,True,260918,208597,240356,62.662,1.58134,16,105
Astar,True,False,False,True,176825,145748,21954.6,9.46614,1.05591,16,11
Dijkstra,False,False,False,False,500000,408721,16019.4,NA,11.0028,17,11
Dijkstra,True,False,False,False,201294,178430,16019.4,NA,0.746707,17,11
Astar,True,False,False,False,81998,69218,16019.4,11.5941,0.413263,17,11
Astar,True,False,False,True,82445,69621,16019.4,11.5941,0.395274,17,11
Astar,True,False,True,True,81998,69218,16019.4,11.5941,0.495653,17,11
Astar,True,False,True,False,82943,69981,16019.4,11.5941,0.587458,17,11
Astar,True,True,False,False,388292,283067,168938,58.4769,2.85448,17,93
Astar,True,True,False,True,387108,282782,168938,58.4769,3.17931,17,93
Astar,True,False,False,True,82445,69621,16019.4,11.5941,0.497305,17,11
Dijkstra,False,False,False,False,500000,407330,22972.1,NA,11.1645,18,10
Dijkstra,True,False,False,False,313915,282863,22972.1,NA,1.13019,18,10
Astar,True,False,False,False,147757,122780,22972.1,9.32586,0.640997,18,10
Astar,True,False,False,True,148207,123181,22972.1,9.32586,0.76252,18,10
Astar,True,False,True,True,147757,122780,22972.1,9.32586,0.824681,18,10
Astar,True,False,True,False,149080,123787,22972.1,9.32586,0.943744,18,10
Astar,True,True,False,False,425000,292338,59453,23.1052,3.07537,18,36
Astar,True,True,False,True,422576,292351,59453,23.1052,3.1717,18,36
Astar,True,False,False,True,148207,123181,22972.1,9.32586,0.921663,18,10
Dijkstra,False,False,False,False,500000,407556,26474.2,NA,12.8999,19,13
Dijkstra,True,False,False,False,497918,407556,26474.2,NA,6.5753,19,13
Astar,True,False,False,False,434682,292678,27673.3,7.22513,3.80967,19,11
Astar,True,False,False,True,434427,292796,27673.3,7.22513,3.91057,19,11
Astar,True,False,True,True,434682,292678,27673.3,7.22513,4.11811,19,11
Astar,True,False,True,False,434948,292568,27673.3,7.22513,4.25707,19,11
Astar,True,True,False,False,241387,194584,347920,80.1562,1.31027,19,146
Astar,True,True,False,True,237714,192039,347920,80.1562,1.02877,19,146
Astar,True,False,False,True,434427,292796,27673.3,7.22513,2.53858,19,11
Dijkstra,False,False,False,False,500000,407967,23311.1,NA,11.2876,20,10
Dijkstra,True,False,False,False,488678,407967,23311.1,NA,5.74459,20,10
Astar,True,False,False,False,142342,118457,23311.1,7.08988,0.937552,20,10
Astar,True,False,False,True,142690,118769,23311.1,7.08988,1.01635,20,10
Astar,True,False,True,True,142342,118457,23311.1,7.08988,0.95936,20,10
Astar,True,False,True,False,142782,118772,23311.1,7.08988,0.992817,20,10
Astar,True,True,False,False,182159,149973,434624,90.8826,0.936567,20,144
Astar,True,True,False,True,178752,147404,434624,90.8826,1.17769,20,144
Astar,True,False,False,True,142690,118769,23311.1,7.08988,0.545257,20,10
Dijkstra,False,False,False,False,500000,406782,21393.2,NA,6.91738,21,10
Dijkstra,True,False,False,False,71143,61642,21393.2,NA,0.174009,21,10
Astar,True,False,False,False,27610,23566,21393.2,9.79778,0.076657,21,10
Astar,True,False,False,True,27802,23738,21393.2,9.79778,0.081664,21,10
Astar,True,False,True,True,27610,23566,21393.2,9.79778,0.085735,21,10
Astar,True,False,True,False,27645,23586,21393.2,9.79778,0.088642,21,10
Astar,True,True,False,False,175613,144879,173490,69.6404,0.565361,21,108
Astar,True,True,False,True,172389,142434,173490,69.6404,0.632037,21,108
Astar,True,False,False,True,27802,23738,21393.2,9.79778,0.107062,21,10
Dijkstra,False,False,False,False,500000,406865,21508,NA,7.3133,22,18
Dijkstra,True,False,False,False,481125,406865,21508,NA,3.1295,22,18
Astar,True,False,False,False,441121,292873,24111.4,16.5363,2.4205,22,15
Astar,True,False,False,True,441333,292992,24111.4,16.5363,2.58912,22,15
Astar,True,False,True,True,441121,292873,24111.4,16.5363,2.67683,22,15
Astar,True,False,True,False,441014,292779,24111.4,16.5363,2.3732,22,15
Astar,True,True,False,False,439846,292910,166539,47.5702,2.20172,22,68
Astar,True,True,False,True,440800,293102,166539,47.5702,2.42875,22,68
Astar,True,False,False,True,441333,292992,24111.4,16.5363,2.90586,22,15
Dijkstra,False,False,False,False,500000,407828,21609.6,NA,7.80544,23,13
Dijkstra,True,False,False,False,411712,373556,21609.6,NA,2.49169,23,13
Astar,True,False,False,False,82360,69549,22048.7,7.1159,0.359132,23,9
Astar,True,False,False,True,83070,70168,22048.7,7.1159,0.458227,23,9
Astar,True,False,True,True,82360,69549,22048.7,7.1159,0.490618,23,9
Astar,True,False,True,False,82887,69963,22048.7,7.1159,0.498627,23,9
Astar,True,True,False,False,14679,12568,483563,103.622,0.076327,23,194
Astar,True,True,False,True,13050,11182,483563,103.622,0.058522,23,194
Astar,True,False,False,True,83070,70168,22048.7,7.1159,0.330631,23,9
Dijkstra,False,False,False,False,500000,408142,26172.9,NA,6.86154,24,15
Dijkstra,True,False,False,False,499681,408142,26172.9,NA,6.05625,24,15
Astar,True,False,False,False,434921,292861,26172.9,12.6335,2.55458,24,15
Astar,True,False,False,True,434905,292977,26172.9,12.6335,2.31428,24,15
Astar,True,False,True,True,434921,292861,26172.9,12.6335,2.07822,24,15
Astar,True,False,True,False,435183,292737,26172.9,12.6335,2.07337,24,15
Astar,True,True,False,False,269821,215035,250477,56.8709,0.897714,24,98
Astar,True,True,False,True,261599,209435,250477,56.8709,0.937752,24,98
Astar,True,False,False,True,434905,292977,26172.9,12.6335,2.11662,24,15
Dijkstra,False,False,False,False,500000,406894,22936.8,NA,6.57715,25,9
Dijkstra,True,False,False,False,498802,406894,22936.8,NA,4.25697,25,9
Astar,True,False,False,False,438456,292913,22936.8,8.83261,1.97337,25,9
Astar,True,False,False,True,438659,293017,22936.8,8.83261,2.09265,25,9
Astar,True,False,True,True,438456,292913,22936.8,8.83261,2.27207,25,9
Astar,True,False,True,False,438314,292798,22936.8,8.83261,2.16961,25,9
Astar,True,True,False,False,186210,153075,262742,78.2737,0.599722,25,131
Astar,True,True,False,True,182958,150615,277097,82.5437,0.621514,25,139
Astar,True,False,False,True,438659,293017,22936.8,8.83261,2.23563,25,9
Dijkstra,False,False,False,False,500000,406112,22233.5,NA,6.2495,26,8
Dijkstra,True,False,False,False,304463,273622,22233.5,NA,0.743859,26,8
Astar,True,False,False,False,66262,56132,22233.5,7.98722,0.195199,26,8
Astar,True,False,False,True,66559,56401,22233.5,7.98722,0.20958,26,8
Astar,True,False,True,True,66262,56132,22233.5,7.98722,0.210213,26,8
Astar,True,False,True,False,66862,56619,22233.5,7.98722,0.202251,26,8
Astar,True,True,False,False,101297,85251,403633,95.2828,0.270984,26,159
Astar,True,True,False,True,103267,86909,358662,82.0508,0.311799,26,152
Astar,True,False,False,True,66559,56401,22233.5,7.98722,0.202545,26,8
Dijkstra,False,False,False,False,500000,407192,26912.3,NA,6.27123,27,11
Dijkstra,True,False,False,False,493492,407192,26912.3,NA,3.08068,27,11
Astar,True,False,False,False,459636,292700,30670.8,12.0865,2.38562,27,10
Astar,True,False,False,True,459396,292831,30670.8,12.0865,2.51012,27,10
Astar,True,False,True,True,459636,292700,30670.8,12.0865,2.54967,27,10
Astar,True,False,True,False,459893,292548,30670.8,12.0865,2.58829,27,10
Astar,True,True,False,False,398172,286303,350560,77.9676,1.66458,27,130
Astar,True,True,False,True,396044,285926,370976,81.8521,1.85493,27,137
Astar,True,False,False,True,459396,292831,30670.8,12.0865,2.38182,27,10
Dijkstra,False,False,False,False,500000,407622,25202,NA,7.2195,28,9
Dijkstra,True,False,False,False,493458,407622,25202,NA,3.72625,28,9
Astar,True,False,False,False,241922,194901,25202,9.1673,0.907793,28,9
Astar,True,False,False,True,243112,195823,25202,9.1673,0.966317,28,9
Astar,True,False,True,True,241922,194901,25202,9.1673,0.988466,28,9
Astar,True,False,True,False,242040,194921,25202,9.1673,0.901389,28,9
Astar,True,True,False,False,471362,292963,311239,68.6888,2.5577,28,123
Astar,True,True,False,True,471807,293285,311239,68.6888,3.13508,28,123
Astar,True,False,False,True,243112,195823,25202,9.1673,1.18426,28,9
Dijkstra,False,False,False,False,500000,406747,29933.2,NA,7.11622,29,11
Dijkstra,True,False,False,False,499582,406747,29933.2,NA,4.79881,29,11
Astar,True,False,False,False,408101,289228,33967.2,9.09511,1.69802,29,13
Astar,True,False,False,True,408616,289454,33967.2,9.09511,1.90545,29,13
Astar,True,False,True,True,408101,289228,33967.2,9.09511,1.95674,29,13
Astar,True,False,True,False,408129,289158,33967.2,9.09511,1.95889,29,13
Astar,True,True,False,False,221131,179615,295791,63.811,0.709149,29,92
Astar,True,True,False,True,217999,177360,621768,132.098,0.756082,29,206
Astar,True,False,False,True,408616,289454,33967.2,9.09511,1.89243,29,13
Dijkstra,False,False,False,False,500000,407383,23318.6,NA,6.59962,30,17
Dijkstra,True,False,False,False,488610,407383,23318.6,NA,3.0526,30,17
Astar,True,False,False,False,287266,226660,23895.8,9.29902,1.1269,30,16
Astar,True,False,False,True,287755,227064,23895.8,9.29902,1.16932,30,16
Astar,True,False,True,True,287266,226660,23895.8,9.29902,1.14725,30,16
Astar,True,False,True,False,286904,226332,23895.8,9.29902,1.16695,30,16
Astar,True,True,False,False,154111,127872,415462,94.3087,0.462767,30,158
Astar,True,True,False,True,165956,137310,415462,94.3087,0.564589,30,158
Astar,True,False,False,True,287755,227064,23895.8,9.29902,1.16069,30,16
Dijkstra,False,False,False,False,500000,407605,29478.1,NA,6.34417,31,19
Dijkstra,True,False,False,False,499974,407605,29478.1,NA,6.09944,31,19
Astar,True,False,False,False,418543,291578,29589.9,10.0749,1.97474,31,14
Astar,True,False,False,True,419199,291806,29589.9,10.0749,2.13387,31,14
Astar,True,False,True,True,418543,291578,29589.9,10.0749,2.06061,31,14
Astar,True,False,True,False,418261,291456,29589.9,10.0749,2.00059,31,14
Astar,True,True,False,False,346926,263475,510413,111.027,1.22981,31,172
Astar,True,True,False,True,345767,262965,510413,111.027,1.33789,31,172
Astar,True,False,False,True,419199,291806,29589.9,10.0749,2.01555,31,14
Dijkstra,False,False,False,False,500000,406907,28070.6,NA,6.10845,32,13
Dijkstra,True,False,False,False,498233,406907,28070.6,NA,3.91913,32,13
Astar,True,False,False,False,265356,211699,30147.1,9.1275,0.860622,32,11
Astar,True,False,False,True,266920,212869,30147.1,9.1275,1.00069,32,11
Astar,True,False,True,True,265356,211699,30147.1,9.1275,0.944067,32,11
Astar,True,False,True,False,263913,210590,30147.1,9.1275,0.980596,32,11
Astar,True,True,False,False,96195,80917,497816,105.558,0.310624,32,166
Astar,True,True,False,True,95079,80027,553568,117.322,0.288636,32,181
Astar,True,False,False,True,266920,212869,30147.1,9.1275,0.977758,32,11
Dijkstra,False,False,False,False,500000,407492,24258.3,NA,7.05868,33,9
Dijkstra,True,False,False,False,490980,407492,24258.3,NA,3.41132,33,9
Astar,True,False,False,False,183853,151278,24258.3,7.83913,0.661786,33,9
Astar,True,False,False,True,184991,152217,24258.3,7.83913,0.704906,33,9
Astar,True,False,True,True,183853,151278,24258.3,7.83913,0.699859,33,9
Astar,True,False,True,False,183281,150790,24258.3,7.83913,0.68189,33,9
Astar,True,True,False,False,248789,200064,419075,88.0125,0.773928,33,154
Astar,True,True,False,True,247072,198974,419075,88.0125,0.85042,33,154
Astar,True,False,False,True,184991,152217,24258.3,7.83913,0.658677,33,9
Dijkstra,False,False,False,False,500000,408398,22073.5,NA,6.2038,34,16
Dijkstra,True,False,False,False,461537,407248,22073.5,NA,2.00462,34,16
Astar,True,False,False,False,367502,273862,23131.5,14.1888,1.47363,34,16
Astar,True,False,False,True,367678,274031,23131.5,14.1888,1.81178,34,16
Astar,True,False,True,True,367502,273862,23131.5,14.1888,1.81577,34,16
Astar,True,False,True,False,368100,274044,23131.5,14.1888,1.60201,34,16
Astar,True,True,False,False,207477,169400,280513,104.169,0.623386,34,166
Astar,True,True,False,True,203799,166690,193965,70.1976,0.745121,34,118
Astar,True,False,False,True,367678,274031,23131.5,14.1888,1.58708,34,16
Dijkstra,False,False,False,False,500000,407733,23651.8,NA,6.22359,35,14
Dijkstra,True,False,False,False,427488,386380,23651.8,NA,1.54701,35,14
Astar,True,False,False,False,26241,22365,23651.8,10.2882,0.113708,35,14
Astar,True,False,False,True,26107,22261,23651.8,10.2882,0.085577,35,14
Astar,True,False,True,True,26241,22365,23651.8,10.2882,0.084001,35,14
Astar,True,False,True,False,26351,22452,23651.8,10.2882,0.083868,35,14
Astar,True,True,False,False,65926,55868,348222,72.7313,0.176862,35,114
Astar,True,True,False,True,68982,58434,348222,72.7313,0.205567,35,114
Astar,True,False,False,True,26107,22261,23651.8,10.2882,0.081261,35,14
Dijkstra,False,False,False,False,500000,406960,20000.1,NA,6.27957,36,10
Dijkstra,True,False,False,False,189628,167606,20000.1,NA,0.420506,36,10
Astar,True,False,False,False,65249,55248,20000.1,12.1127,0.177448,36,10
Astar,True,False,False,True,65351,55352,20000.1,12.1127,0.191335,36,10
Astar,True,False,True,True,65249,55248,20000.1,12.1127,0.201502,36,10
Astar,True,False,True,False,65456,55402,20000.1,12.1127,0.191376,36,10
Astar,True,True,False,False,351165,265727,207619,64.4607,1.3202,36,107
Astar,True,True,False,True,351826,266216,207619,64.4607,1.4827,36,107
Astar,True,False,False,True,65351,55352,20000.1,12.1127,0.22698,36,10
Dijkstra,False,False,False,False,500000,407724,20970.4,NA,6.1886,37,12
Dijkstra,True,False,False,False,305970,275852,20970.4,NA,0.767814,37,12
Astar,True,False,False,False,138747,115570,20970.4,11.0977,0.385941,37,12
Astar,True,False,False,True,139798,116450,20970.4,11.0977,0.504938,37,12
Astar,True,False,True,True,138747,115570,20970.4,11.0977,0.478602,37,12
Astar,True,False,True,False,139213,115910,20970.4,11.0977,0.433095,37,12
Astar,True,True,False,False,385957,282134,308587,121.775,1.49986,37,192
Astar,True,True,False,True,385937,282310,308587,121.775,1.67908,37,192
Astar,True,False,False,True,139798,116450,20970.4,11.0977,0.513834,37,12
Dijkstra,False,False,False,False,500000,407207,23087.3,NA,6.34242,38,13
Dijkstra,True,False,False,False,355604,322313,23087.3,NA,1.05368,38,13
Astar,True,False,False,False,123033,102959,23087.3,8.60303,0.38622,38,13
Astar,True,False,False,True,123797,103617,23087.3,8.60303,0.401892,38,13
Astar,True,False,True,True,123033,102959,23087.3,8.60303,0.410228,38,13
Astar,True,False,True,False,122203,102250,23087.3,8.60303,0.400236,38,13
Astar,True,True,False,False,58919,49996,292481,76.5517,0.166139,38,127
Astar,True,True,False,True,55414,47088,342955,87.6091,0.171934,38,149
Astar,True,False,False,True,123797,103617,23087.3,8.60303,0.409318,38,13
Dijkstra,False,False,False,False,500000,407551,27061.2,NA,6.31306,39,15
Dijkstra,True,False,False,False,498982,407551,27061.2,NA,4.40147,39,15
Astar,True,False,False,False,227909,184731,27061.2,15.8248,0.80194,39,15
Astar,True,False,False,True,228086,184928,27061.2,15.8248,0.796808,39,15
Astar,True,False,True,True,227909,184731,27061.2,15.8248,0.827568,39,15
Astar,True,False,True,False,228572,185150,27061.2,15.8248,0.816443,39,15
Astar,True,True,False,False,263528,210425,218915,44.378,0.887226,39,67
Astar,True,True,False,True,259580,207782,218915,44.378,0.929648,39,67
Astar,True,False,False,True,228086,184928,27061.2,15.8248,0.808887,39,15
Dijkstra,False,False,False,False,500000,408448,25217.1,NA,6.34499,40,12
Dijkstra,True,False,False,False,497093,408448,25217.1,NA,3.71097,40,12
Astar,True,False,False,False,153009,126941,25217.1,11.1429,0.458103,40,12
Astar,True,False,False,True,152175,126328,25217.1,11.1429,0.517669,40,12
Astar,True,False,True,True,153009,126941,25217.1,11.1429,0.53852,40,12
Astar,True,False,True,False,154008,127699,25217.1,11.1429,0.518997,40,12
Astar,True,True,False,False,223451,181421,450623,91.5943,0.680163,40,143
Astar,True,True,False,True,221102,179762,691269,141.882,0.761649,40,232
Astar,True,False,False,True,152175,126328,25217.1,11.1429,0.499869,40,12
Dijkstra,False,False,False,False,500000,408086,23339.1,NA,6.39763,41,12
Dijkstra,True,False,False,False,481236,408086,23339.1,NA,2.42423,41,12
Astar,True,False,False,False,68602,58093,23339.1,10.5145,0.231512,41,12
Astar,True,False,False,True,69397,58775,23339.1,10.5145,0.210133,41,12
Astar,True,False,True,True,68602,58093,23339.1,10.5145,0.212765,41,12
Astar,True,False,True,False,68286,57806,23339.1,10.5145,0.199685,41,12
Astar,True,True,False,False,434055,292945,439476,91.7031,1.8539,41,139
Astar,True,True,False,True,433337,293097,406273,85.4916,2.02241,41,144
Astar,True,False,False,True,69397,58775,23339.1,10.5145,0.271859,41,12
Dijkstra,False,False,False,False,500000,408526,26359.8,NA,6.37355,42,15
Dijkstra,True,False,False,False,477929,408526,26359.8,NA,2.36599,42,15
Astar,True,False,False,False,338046,258337,26674.7,14.5976,1.2896,42,14
Astar,True,False,False,True,337582,258142,26674.7,14.5976,1.4114,42,14
